STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,5/30/2019,2.8,",,W",,,,,,,31.2,",,W,2400",0,",,W,2400",0,",,W,2400",14.8,"H,,S",17.8,",,W",13.3,",,W",130,",,W",120,",,W",6.3,",,W",8.5,",,W",1,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,5/31/2019,4.5,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",20.6,"H,,S",26.7,",,W",16.1,",,W",190,",,W",190,",,W",8.9,",,W",10.7,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/1/2019,3.1,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",20.1,"H,,S",25.6,",,W",16.1,",,W",120,",,W",110,",,W",6.7,",,W",8.1,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/2/2019,3.8,",,W",,,,,,,6.4,",,W,2400",0,",,W,2400",0,",,W,2400",20.1,"H,,S",26.1,",,W",16.7,",,W",220,",,W",220,",,W",15.7,",,W",18.8,",,W",1,",,W",,,1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/3/2019,5.8,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",19.2,"H,,S",22.2,",,W",13.9,",,W",270,",,W",290,",,W",11.2,",,W",14.8,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/4/2019,5.7,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",16.9,"H,,S",21.1,",,W",12.8,",,W",230,",,W",180,",,W",10.3,",,W",12.5,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/5/2019,5.5,",,W",,,,,,,4.1,",,W,2400",0,",,W,2400",0,",,W,2400",19.6,"H,,S",23.9,",,W",16.7,",,W",210,",,W",200,",,W",10.7,",,W",13.4,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/6/2019,3.8,",,W",,,,,,,11.7,",,W,2400",0,",,W,2400",0,",,W,2400",22.6,"H,,S",28.9,",,W",17.8,",,W",330,",,W",290,",,W",7.6,",,W",10.3,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/7/2019,2.7,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",21.4,"H,,S",25,",,W",16.1,",,W",360,",,W",10,",,W",5.8,",,W",6.7,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/8/2019,4.6,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",19.8,"H,,S",25.6,",,W",15.6,",,W",110,",,W",110,",,W",10.3,",,W",12.5,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/9/2019,5,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",18.6,"H,,S",23.3,",,W",13.9,",,W",100,",,W",90,",,W",8.9,",,W",11.6,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/10/2019,5.2,",,W",,,,,,,11.7,",,W,2400",0,",,W,2400",0,",,W,2400",17.4,"H,,S",21.1,",,W",13.3,",,W",100,",,W",100,",,W",10.3,",,W",13.4,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/11/2019,7.3,",,W",,,,,,,5.1,",,W,2400",0,",,W,2400",0,",,W,2400",21.3,"H,,S",26.1,",,W",18.3,",,W",330,",,W",330,",,W",12.5,",,W",15.7,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/12/2019,4.4,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",19.6,"H,,S",22.8,",,W",13.9,",,W",140,",,W",150,",,W",9.4,",,W",11.2,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/13/2019,4.7,",,W",,,,,,,16.3,",,W,2400",0,",,W,2400",0,",,W,2400",16.6,"H,,S",18.9,",,W",13.9,",,W",20,",,W",40,",,W",11.6,",,W",14.3,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/14/2019,6.8,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",18.3,"H,,S",23.9,",,W",15,",,W",260,",,W",290,",,W",11.2,",,W",14.8,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/15/2019,6.4,",,W",,,,,,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",19.9,"H,,S",23.9,",,W",12.8,",,W",190,",,W",190,",,W",13,",,W",15.7,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/16/2019,4.7,",,W",,,,,,,3,",,W,2400",0,",,W,2400",0,",,W,2400",20.6,"H,,S",24.4,",,W",18.3,",,W",230,",,W",230,",,W",7.6,",,W",9.8,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/17/2019,2.5,",,W",,,,,,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",21.8,"H,,S",24.4,",,W",19.4,",,W",20,",,W",30,",,W",6.3,",,W",8.1,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/18/2019,2.4,",,W",,,,,,,35.1,",,W,2400",0,",,W,2400",0,",,W,2400",20.7,"H,,S",24.4,",,W",18.9,",,W",140,",,W",130,",,W",6.7,",,W",8.1,",,W",1,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/19/2019,3.5,",,W",,,,,,,0.8,",,W,2400",0,",,W,2400",0,",,W,2400",19.5,"H,,S",20.6,",,W",18.3,",,W",100,",,W",100,",,W",6.3,",,W",7.2,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/20/2019,3.4,",,W",,,,,,,19.1,",,W,2400",0,",,W,2400",0,",,W,2400",20.4,"H,,S",24.4,",,W",18.9,",,W",200,",,W",200,",,W",10.7,",,W",13,",,W",1,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/21/2019,6.4,",,W",,,,,,,14.7,",,W,2400",0,",,W,2400",0,",,W,2400",22.2,"H,,S",26.7,",,W",18.9,",,W",320,",,W",310,",,W",13,",,W",17,",,W",1,",,W",,,1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/22/2019,6.7,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",22.6,"H,,S",27.8,",,W",17.2,",,W",310,",,W",300,",,W",10.7,",,W",13.9,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/23/2019,5.5,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",23.5,"H,,S",29.4,",,W",17.8,",,W",200,",,W",330,",,W",9.4,",,W",16.5,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/24/2019,4.3,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",23.9,"H,,S",28.3,",,W",17.2,",,W",190,",,W",190,",,W",7.6,",,W",9.4,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/25/2019,2.9,",,W",,,,,,,5.3,",,W,2400",0,",,W,2400",0,",,W,2400",22.7,"H,,S",27.2,",,W",20.6,",,W",220,",,W",220,",,W",5.8,",,W",7.2,",,W",1,",,W",,,1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/26/2019,4.6,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",24.7,"H,,S",30,",,W",20.6,",,W",190,",,W",190,",,W",8.1,",,W",10.3,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/27/2019,2.9,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",25.8,"H,,S",32.8,",,W",20.6,",,W",240,",,W",220,",,W",7.6,",,W",10.3,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/28/2019,2.6,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",26,"H,,S",31.1,",,W",20.6,",,W",190,",,W",190,",,W",6.7,",,W",7.6,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/29/2019,4.7,",,W",,,,,,,0.8,",,W,2400",0,",,W,2400",0,",,W,2400",25.4,"H,,S",31.7,",,W",21.7,",,W",260,",,W",260,",,W",10.3,",,W",13.4,",,W",1,",,W",,,1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,6/30/2019,7.2,",,W",,,,,,,1.5,",,W,2400",0,",,W,2400",0,",,W,2400",25.3,"H,,S",30.6,",,W",20.6,",,W",320,",,W",320,",,W",16.5,",,W",20.6,",,W",,,,,,,,,,,,,,,1,",,W",,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/1/2019,4.6,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",23.8,"H,,S",30,",,W",18.3,",,W",190,",,W",190,",,W",8.1,",,W",9.8,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/2/2019,3.6,",,W",,,,,,,0.8,",,W,2400",0,",,W,2400",0,",,W,2400",25.4,"H,,S",31.7,",,W",19.4,",,W",230,",,W",230,",,W",7.6,",,W",9.8,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/3/2019,2.5,",,W",,,,,,,1.5,",,W,2400",0,",,W,2400",0,",,W,2400",26.1,"H,,S",30,",,W",22.2,",,W",190,",,W",190,",,W",6.3,",,W",7.2,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/4/2019,2.7,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",25.3,"H,,S",30.6,",,W",21.1,",,W",150,",,W",150,",,W",6.3,",,W",7.6,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/5/2019,3.2,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",24.3,"H,,S",28.3,",,W",22.2,",,W",140,",,W",150,",,W",6.3,",,W",8.1,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/6/2019,4.2,",,W",,,,,,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",25.9,"H,,S",30.6,",,W",23.9,",,W",200,",,W",200,",,W",11.6,",,W",14.8,",,W",1,",,W",,,1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/7/2019,4.3,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",25.7,"H,,S",29.4,",,W",21.1,",,W",120,",,W",130,",,W",8.1,",,W",10.3,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/8/2019,2.6,",,W",,,,,,,0.3,",,W,2400",0,",,W,2400",0,",,W,2400",22.4,"H,,S",25.6,",,W",20,",,W",240,",,W",220,",,W",4.5,",,W",5.8,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/9/2019,4.3,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",24.6,"H,,S",31.7,",,W",20,",,W",200,",,W",200,",,W",8.9,",,W",9.8,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/10/2019,4.6,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",25.8,"H,,S",31.1,",,W",21.1,",,W",180,",,W",190,",,W",8.9,",,W",10.7,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/11/2019,4.8,",,W",,,,,,,18.3,",,W,2400",0,",,W,2400",0,",,W,2400",24.9,"H,,S",28.3,",,W",21.7,",,W",160,",,W",160,",,W",9.4,",,W",11.2,",,W",1,",,W",,,1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/12/2019,5.4,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",26.2,"H,,S",32.2,",,W",22.8,",,W",320,",,W",310,",,W",9.8,",,W",12.5,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/13/2019,4.9,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",25.8,"H,,S",29.4,",,W",21.7,",,W",180,",,W",240,",,W",9.4,",,W",10.7,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/14/2019,5.4,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",27.4,"H,,S",33.9,",,W",22.8,",,W",280,",,W",260,",,W",10.3,",,W",16.5,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/15/2019,4.9,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",25.8,"H,,S",30,",,W",20.6,",,W",190,",,W",190,",,W",8.1,",,W",10.3,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/16/2019,4.8,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",25.4,"H,,S",30.6,",,W",21.1,",,W",190,",,W",180,",,W",10.7,",,W",12.5,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/17/2019,5,",,W",,,,,,,20.1,",,W,2400",0,",,W,2400",0,",,W,2400",26.9,"H,,S",32.2,",,W",22.8,",,W",340,",,W",340,",,W",16.5,",,W",19.2,",,W",1,",,W",,,1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/18/2019,3.3,",,W",,,,,,,2.3,",,W,2400",0,",,W,2400",0,",,W,2400",25.3,"H,,S",30,",,W",21.7,",,W",200,",,W",190,",,W",7.2,",,W",9.4,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/19/2019,3.8,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",24.3,"H,,S",28.9,",,W",21.7,",,W",190,",,W",190,",,W",8.9,",,W",9.8,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/20/2019,5.1,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",30,"H,,S",37.2,",,W",25.6,",,W",230,",,W",230,",,W",9.4,",,W",11.2,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/21/2019,5.2,",,W",,,,,,,0.8,",,W,2400",0,",,W,2400",0,",,W,2400",31.9,"H,,S",37.2,",,W",26.7,",,W",260,",,W",260,",,W",9.8,",,W",12.5,",,W",1,",,W",,,1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/22/2019,4.2,",,W",,,,,,,40.4,",,W,2400",0,",,W,2400",0,",,W,2400",28.7,"H,,S",30.6,",,W",22.8,",,W",350,",,W",360,",,W",11.2,",,W",13.4,",,W",1,",,W",,,1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/23/2019,3.8,",,W",,,,,,,52.6,",,W,2400",0,",,W,2400",0,",,W,2400",22.6,"H,,S",24.4,",,W",19.4,",,W",330,",,W",330,",,W",9.4,",,W",10.7,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/24/2019,3.3,",,W",,,,,,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",22.9,"H,,S",28.9,",,W",18.3,",,W",40,",,W",20,",,W",6.7,",,W",8.5,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/25/2019,3.5,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",24.3,"H,,S",29.4,",,W",19.4,",,W",190,",,W",350,",,W",6.3,",,W",9.8,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/26/2019,3,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",24.9,"H,,S",29.4,",,W",19.4,",,W",200,",,W",200,",,W",5.8,",,W",7.2,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/27/2019,4.2,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",24.7,"H,,S",27.8,",,W",21.1,",,W",180,",,W",170,",,W",8.1,",,W",9.8,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/28/2019,5.5,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",25.8,"H,,S",30.6,",,W",21.7,",,W",290,",,W",300,",,W",8.9,",,W",10.7,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/29/2019,4.5,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",27,"H,,S",31.7,",,W",22.2,",,W",180,",,W",180,",,W",9.4,",,W",11.6,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/30/2019,5.1,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",27.1,"H,,S",30.6,",,W",23.9,",,W",180,",,W",180,",,W",10.7,",,W",13,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,7/31/2019,3.2,",,W",,,,,,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",25.4,"H,,S",30,",,W",22.2,",,W",210,",,W",,,7.6,",,W",,,,,,,1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/1/2019,3.1,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",25.4,"H,,S",31.7,",,W",21.7,",,W",200,",,W",10,",,W",5.8,",,W",7.2,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/2/2019,3.4,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",25.1,"H,,S",27.8,",,W",22.2,",,W",180,",,W",170,",,W",6.7,",,W",7.6,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/3/2019,4.3,",,W",,,,,,,0.3,",,W,2400",0,",,W,2400",0,",,W,2400",25,"H,,S",28.9,",,W",21.1,",,W",350,",,W",350,",,W",12.5,",,W",15.7,",,W",,,,,1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/4/2019,2.9,",,W",,,,,,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",25.9,"H,,S",31.7,",,W",21.1,",,W",250,",,W",250,",,W",7.2,",,W",8.5,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/5/2019,3.4,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",24.7,"H,,S",27.8,",,W",21.1,",,W",40,",,W",30,",,W",6.3,",,W",8.1,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/6/2019,3.3,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",23.5,"H,,S",26.1,",,W",21.7,",,W",100,",,W",90,",,W",5.8,",,W",6.7,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/7/2019,5.1,",,W",,,,,,,25.4,",,W,2400",0,",,W,2400",0,",,W,2400",24.5,"H,,S",28.9,",,W",21.1,",,W",260,",,W",260,",,W",12.5,",,W",14.8,",,W",1,",,W",,,1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/8/2019,4.7,",,W",,,,,,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",23.8,"H,,S",30,",,W",20.6,",,W",310,",,W",310,",,W",14.3,",,W",19.7,",,W",,,,,1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/9/2019,4.4,",,W",,,,,,,1,",,W,2400",0,",,W,2400",0,",,W,2400",24.4,"H,,S",29.4,",,W",21.1,",,W",180,",,W",180,",,W",7.6,",,W",9.4,",,W",,,,,1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/10/2019,5.6,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",24.4,"H,,S",28.3,",,W",18.9,",,W",270,",,W",270,",,W",10.7,",,W",13.4,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/11/2019,4.1,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",22.9,"H,,S",27.8,",,W",17.8,",,W",230,",,W",230,",,W",9.4,",,W",11.6,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/12/2019,5.4,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",24.2,"H,,S",29.4,",,W",19.4,",,W",180,",,W",190,",,W",9.8,",,W",12.1,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/13/2019,3.4,",,W",,,,,,,1.8,",,W,2400",0,",,W,2400",0,",,W,2400",23.9,"H,,S",25,",,W",22.8,",,W",330,",,W",110,",,W",7.2,",,W",9.4,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/14/2019,2.4,",,W",,,,,,,6.6,",,W,2400",0,",,W,2400",0,",,W,2400",23.5,"H,,S",26.7,",,W",21.1,",,W",140,",,W",60,",,W",5.8,",,W",7.2,",,W",1,",,W",,,1,",,W",,,,,,,,,1,",,W",,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/15/2019,3.8,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",22.9,"H,,S",26.7,",,W",20,",,W",150,",,W",150,",,W",7.2,",,W",8.5,",,W",1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/16/2019,3.5,",,W",,,,,,,0,",,W,2400",0,",,W,2400",0,",,W,2400",22.4,"H,,S",26.1,",,W",19.4,",,W",110,",,W",170,",,W",5.4,",,W",7.2,",,W",,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,8/17/2019,2.7,",,W",,,,,,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",24.8,"H,,S",28.9,",,W",22.8,",,W",130,",,W",170,",,W",5.4,",,W",6.3,",,W",1,",,W",,,,,,,,,,,,,,,,
